temperature,humidity,precipitation,pressure
21.8,54,0.0,919.4
22.6,50,0.0,918.7
22.5,53,0.0,918.6
22.4,53,0.0,918.3
21.5,56,0.0,918.1
19.5,66,0.0,917.6
18.0,69,0.0,917.8
16.8,72,0.0,918.0
15.9,78,0.0,918.5
15.3,80,0.0,918.7
14.5,85,0.0,918.5
13.7,91,0.0,918.3
12.9,94,0.0,917.8
12.2,96,0.0,917.5
12.4,95,0.0,918.0
11.8,96,0.0,917.7
11.7,96,0.0,918.1
11.4,96,0.0,918.3
11.3,97,0.0,918.9
13.2,93,0.0,920.0
15.5,81,0.0,921.5
17.4,74,0.0,922.1
19.2,68,0.0,921.8
21.0,60,0.0,921.0
22.4,55,0.0,919.7
23.1,53,0.0,918.7
23.1,53,0.0,918.2
22.8,52,0.0,918.3
21.7,55,0.0,918.2
19.4,68,0.0,917.8
17.9,71,0.0,917.5
16.7,75,0.0,917.7
15.6,81,0.0,918.3
14.8,83,0.0,918.5
13.9,87,0.0,918.1
12.9,91,0.0,917.6
11.9,94,0.0,916.7
11.1,96,0.0,916.3
10.5,96,0.0,916.9
9.8,97,0.0,916.4
9.4,98,0.0,916.5
9.1,98,0.0,916.7
8.9,99,0.0,917.2
11.4,93,0.0,918.4
15.4,86,0.0,919.5
18.7,75,0.0,920.9
20.8,68,0.0,920.6
22.4,58,0.0,920.3
23.5,51,0.0,919.4
24.2,45,0.0,919.2
25.1,37,0.0,918.4
24.7,39,0.0,918.3
23.5,45,0.0,918.3
21.5,51,0.0,918.3
19.9,53,0.0,918.2
18.5,56,0.0,918.1
18.3,54,0.0,918.0
17.3,57,0.0,918.4
15.9,62,0.0,918.4
14.2,73,0.0,917.9
13.9,80,0.0,917.4
12.9,86,0.0,916.8
13.1,87,0.0,916.9
12.2,91,0.0,916.8
11.5,94,0.0,917.1
10.7,96,0.0,917.5
10.1,99,0.0,917.8
11.9,94,0.0,918.5
15.8,83,0.0,920.0
18.7,70,0.0,920.8
20.8,61,0.0,920.5
22.7,54,0.0,919.8
24.1,49,0.0,918.7
25.0,43,0.0,918.1
26.3,34,0.0,917.8
25.9,35,0.0,917.5
24.9,38,0.0,917.7
22.5,48,0.0,917.1
20.6,52,0.0,916.8
18.9,57,0.0,916.8
18.1,60,0.0,916.5
16.9,62,0.0,916.6
16.0,66,0.0,916.4
14.6,73,0.0,916.0
12.8,82,0.0,915.3
11.2,90,0.0,914.6
11.9,91,0.0,914.9
11.1,94,0.0,914.5
10.7,95,0.0,914.9
10.8,93,0.0,915.6
11.1,92,0.0,916.1
13.0,87,0.0,917.1
16.4,76,0.0,918.5
19.9,64,0.0,919.3
22.4,56,0.0,919.1
24.3,47,0.0,918.3
25.7,40,0.0,917.5
26.4,35,0.0,916.4
27.2,29,0.0,916.3
26.8,28,0.0,915.9
25.5,32,0.0,916.0
23.0,42,0.0,915.6
21.2,45,0.0,915.6
19.0,51,0.0,915.3
17.7,56,0.0,915.4
15.1,66,0.0,915.1
13.4,75,0.0,914.8
12.7,78,0.0,914.9
12.6,77,0.0,914.5
12.0,78,0.0,913.9
11.8,81,0.0,913.8
11.3,82,0.0,913.3
11.0,83,0.0,914.0
10.7,83,0.0,914.4
10.5,84,0.0,914.8
12.6,80,0.0,915.4
16.9,67,0.0,917.7
20.1,56,0.0,918.2
22.3,49,0.0,918.5
24.1,43,0.0,917.9
25.4,39,0.0,917.1
26.0,37,0.0,915.9
27.0,32,0.0,915.3
26.7,31,0.0,915.3
25.6,34,0.0,915.4
22.8,45,0.0,914.9
20.5,51,0.0,914.5
19.2,53,0.0,914.8
18.7,54,0.0,915.2
17.6,57,0.0,916.1
16.2,62,0.0,915.9
14.0,72,0.0,915.8
12.1,82,0.0,914.6
10.8,88,0.0,913.7
10.5,91,0.0,914.2
10.4,90,0.0,913.9
10.5,88,0.0,914.4
10.5,88,0.0,914.7
10.4,88,0.0,915.3
12.6,82,0.0,916.1
17.2,70,0.0,918.2
20.7,59,0.0,919.3
23.4,50,0.0,919.5
25.4,41,0.0,919.0
26.7,34,0.0,918.2
27.3,31,0.0,917.3
28.0,28,0.0,916.9
27.5,30,0.0,917.0
26.5,34,0.0,916.9
24.2,40,0.0,916.7
22.2,44,0.0,916.2
21.1,46,0.0,916.3
19.8,49,0.0,916.8
17.7,56,0.0,917.0
16.7,65,0.0,917.5
16.9,71,0.0,917.5
16.1,76,0.0,917.2
15.2,80,0.0,916.3
16.0,80,0.0,916.5
15.1,84,0.0,916.1
14.6,86,0.0,916.6
14.0,88,0.0,917.1
13.7,89,0.0,917.4
15.6,83,0.0,918.4
19.2,69,0.0,919.8
21.6,60,0.0,920.5
23.6,53,0.0,920.3
25.3,46,0.0,919.9
26.4,41,0.0,918.8
26.9,39,0.0,917.9
27.7,34,0.0,916.9
27.3,34,0.0,917.2
26.3,35,0.0,917.0
23.9,42,0.0,916.6
22.5,47,0.0,916.2
21.2,49,0.0,916.2
20.4,53,0.0,916.5
19.1,57,0.0,916.6
17.7,62,0.0,916.8
16.5,66,0.0,917.1
15.7,69,0.0,916.6
14.8,73,0.0,916.0
14.4,75,0.0,915.9
14.2,76,0.0,915.7
13.8,79,0.0,916.2
12.8,83,0.0,916.4
11.8,89,0.0,916.8
13.5,84,0.0,917.6
18.2,68,0.0,919.3
21.0,55,0.0,920.2
23.1,49,0.0,920.4
24.8,43,0.0,919.8
26.0,38,0.0,918.6
26.8,34,0.0,917.6
27.4,32,0.0,917.1
26.8,33,0.0,917.1
25.7,36,0.0,917.1
23.8,46,0.0,916.6
22.2,49,0.0,916.8
21.1,50,0.0,917.0
20.2,55,0.0,917.5
18.9,58,0.0,917.4
17.3,65,0.0,917.0
15.5,73,0.0,916.9
13.9,81,0.0,916.2
12.7,88,0.0,915.6
12.2,94,0.0,915.7
12.0,94,0.0,915.4
11.6,95,0.0,915.8
11.6,93,0.0,916.1
12.0,90,0.0,916.5
15.0,79,0.0,917.8
19.2,66,0.0,919.5
21.5,60,0.0,920.3
23.3,55,0.0,920.5
24.9,48,0.0,919.9
26.2,44,0.0,919.4
26.7,39,0.0,918.4
27.0,36,0.0,918.2
26.6,38,0.0,917.8
25.9,39,0.0,918.0
23.7,45,0.0,917.7
21.4,60,0.0,918.4
19.8,67,0.0,918.9
18.5,74,0.0,919.5
18.1,75,0.0,919.8
17.6,76,0.0,919.5
17.1,78,0.0,919.2
16.8,79,0.0,918.6
16.4,81,0.0,918.0
15.6,85,0.0,918.0
15.2,88,0.0,917.5
14.9,90,0.0,917.6
14.6,90,0.0,917.8
14.6,90,0.0,918.2
16.5,83,0.0,919.3
18.9,70,0.0,920.4
20.8,60,0.0,920.8
22.4,53,0.0,920.4
23.7,48,0.0,919.4
24.6,45,0.0,918.5
25.3,42,0.0,917.5
24.6,45,0.0,917.6
24.2,47,0.0,917.3
23.3,49,0.0,917.0
21.7,53,0.0,916.9
20.0,60,0.0,916.7
19.2,64,0.0,916.8
18.0,69,0.0,917.2
17.3,74,0.0,917.3
16.7,79,0.0,917.9
16.1,83,0.0,917.4
15.6,86,0.0,917.0
15.0,89,0.0,916.3
14.7,90,0.0,916.1
14.3,91,0.0,915.8
14.0,92,0.0,915.9
13.7,93,0.0,916.3
13.5,94,0.0,916.6
15.7,86,0.0,917.3
17.8,75,0.0,918.9
19.9,66,0.0,919.3
21.8,59,0.0,919.1
23.5,52,0.0,918.1
24.7,48,0.0,917.3
25.2,48,0.0,916.3
25.6,46,0.0,915.6
25.4,45,0.0,915.4
24.6,47,0.0,915.3
22.5,55,0.0,915.1
21.3,61,0.0,915.4
20.6,62,0.0,915.6
20.6,59,0.0,916.4
19.8,62,0.0,916.3
19.2,64,0.0,916.2
18.3,67,0.0,916.0
17.0,73,0.0,915.8
15.9,78,0.0,915.0
15.7,82,0.0,914.9
15.1,85,0.0,913.9
14.7,86,0.0,914.6
14.1,89,0.0,914.8
13.7,91,0.0,915.5
15.6,86,0.0,916.1
19.4,72,0.0,918.0
21.8,61,0.0,918.4
23.8,54,0.0,918.1
25.6,48,0.0,917.4
26.8,42,0.0,916.7
27.6,38,0.0,915.9
28.5,34,0.0,915.3
28.3,34,0.0,914.9
27.4,35,0.0,915.0
24.9,47,0.0,914.9
23.3,50,0.0,915.1
21.8,53,0.0,915.2
20.9,58,0.0,916.1
20.0,61,0.0,915.7
18.8,66,0.0,915.6
16.8,76,0.0,914.9
15.1,86,0.0,914.4
14.2,91,0.0,913.4
14.5,92,0.0,913.5
14.2,93,0.0,913.1
14.1,93,0.0,913.6
14.0,92,0.0,913.7
14.2,91,0.0,914.3
16.6,84,0.0,915.4
19.9,72,0.0,916.9
23.4,58,0.0,917.6
25.9,47,0.0,917.7
27.8,40,0.0,917.2
29.2,34,0.0,916.3
29.8,31,0.0,915.4
30.0,30,0.0,914.8
29.5,31,0.0,915.1
28.4,32,0.0,915.3
25.8,39,0.0,915.6
23.8,44,0.0,915.7
23.1,52,0.0,915.9
21.4,64,0.0,916.4
20.5,67,0.0,916.2
19.4,73,0.0,915.9
18.5,79,0.0,915.5
17.6,84,0.0,915.2
17.0,86,0.0,914.4
16.3,90,0.0,914.3
15.6,93,0.0,914.2
15.1,93,0.0,914.4
14.4,94,0.0,914.9
14.1,96,0.0,915.1
16.2,89,0.0,916.3
19.1,74,0.0,917.5
21.6,63,0.0,918.6
23.2,57,0.0,918.6
25.0,50,0.0,918.2
26.1,44,0.0,917.0
26.5,41,0.0,916.1
25.8,44,0.0,915.7
25.6,45,0.0,916.0
24.6,48,0.0,915.9
22.6,55,0.0,915.8
21.4,59,0.0,915.9
20.1,69,0.0,916.4
19.2,72,0.0,917.2
18.6,75,0.0,917.4
18.3,77,0.0,917.7
18.0,80,0.0,917.6
17.6,82,0.0,916.8
17.3,83,0.0,916.1
16.9,84,0.0,915.8
16.5,87,0.0,915.6
15.9,89,0.0,915.9
15.4,91,0.0,916.1
15.3,91,0.0,916.7
17.4,85,0.0,917.8
19.2,74,0.0,918.7
20.8,66,0.0,919.2
22.3,61,0.0,918.8
23.6,55,0.0,917.9
24.5,51,0.0,917.1
24.9,49,0.0,916.3
26.2,43,0.0,915.7
25.7,44,0.0,915.6
25.0,46,0.0,915.6
23.4,56,0.0,915.5
22.3,59,0.0,915.6
21.3,63,0.2,916.2
20.4,67,0.4,917.5
19.3,73,0.0,917.4
18.8,75,0.0,917.3
18.4,78,0.0,916.6
17.8,81,0.0,916.1
17.2,84,0.0,915.5
16.4,87,0.0,915.4
16.0,90,0.0,915.3
15.7,92,0.0,915.6
15.5,93,0.0,916.1
15.7,92,0.0,916.5
17.5,86,0.0,917.5
18.9,80,0.0,918.8
20.6,70,0.0,919.1
21.7,64,0.0,918.7
23.2,59,0.0,918.0
24.1,55,0.0,917.1
25.1,51,0.0,916.6
25.3,50,0.0,915.8
25.0,50,0.0,916.2
24.2,53,0.0,916.4
22.9,60,0.0,916.5
21.4,65,0.0,916.8
20.9,67,0.0,917.2
20.3,71,0.0,917.7
19.5,75,0.0,917.7
19.1,76,0.0,917.5
18.8,78,0.0,917.3
18.5,79,0.0,916.4
18.0,81,0.0,916.2
17.5,84,0.0,916.7
17.3,86,0.0,916.3
17.1,86,0.0,916.7
16.8,87,0.0,917.1
16.7,86,0.0,917.9
17.6,80,0.0,918.7
18.8,73,0.0,919.4
20.5,65,0.0,919.9
22.0,58,0.0,919.7
22.7,53,0.0,919.1
23.5,50,0.0,918.3
24.1,47,0.0,917.7
24.7,42,0.0,917.6
24.4,42,0.0,917.5
23.7,43,0.0,917.4
21.9,49,0.0,916.9
20.8,54,0.0,916.9
20.4,56,0.0,917.0
19.6,57,0.0,917.5
19.0,60,0.0,917.5
18.3,64,0.0,917.1
17.7,70,0.0,916.8
17.2,74,0.0,916.2
16.6,79,0.0,915.7
15.8,85,0.0,916.0
15.3,89,0.0,915.5
14.9,91,0.0,915.9
14.7,93,0.0,916.1
14.9,93,0.0,916.6
17.1,83,0.0,917.5
18.8,74,0.0,918.3
21.0,65,0.0,919.2
22.5,56,0.0,918.4
23.8,50,0.0,917.4
25.0,46,0.0,916.3
25.2,44,0.0,915.2
26.0,41,0.0,914.4
25.7,41,0.0,914.1
24.9,43,0.0,913.9
23.1,49,0.0,913.8
21.7,57,0.0,913.6
21.0,59,0.0,914.0
20.9,61,0.0,914.2
20.8,62,0.0,914.2
20.2,63,0.0,914.0
19.3,66,0.0,913.6
18.2,70,0.0,913.1
17.3,74,0.0,912.4
18.0,72,0.0,912.5
17.4,74,0.0,912.1
16.7,76,0.0,912.2
16.0,78,0.0,912.3
15.5,82,0.0,912.4
17.7,76,0.0,913.2
20.8,63,0.0,914.1
23.2,54,0.0,914.8
25.0,46,0.0,914.2
26.4,39,0.0,913.2
27.1,35,0.0,912.2
27.6,33,0.0,911.4
27.6,33,0.0,910.7
27.3,33,0.0,910.2
26.4,35,0.0,909.8
24.3,40,0.0,909.6
22.5,47,0.0,909.6
21.4,51,0.0,909.8
21.0,56,0.0,909.7
20.2,58,0.0,909.7
19.5,59,0.0,909.4
19.2,58,0.0,909.1
19.1,57,0.0,908.6
19.1,57,0.0,908.3
18.9,60,0.0,908.3
18.3,62,0.0,908.0
17.3,67,0.0,908.3
16.4,71,0.0,908.2
16.2,74,0.0,908.8
18.2,71,0.0,909.5
20.9,58,0.0,911.4
23.3,50,0.0,912.0
25.5,44,0.0,912.1
27.5,37,0.0,911.4
28.2,34,0.0,910.3
28.3,32,0.0,909.7
27.8,33,0.0,909.6
27.5,32,0.0,909.5
26.4,33,0.0,909.5
24.5,37,0.0,909.8
23.1,42,0.0,910.2
22.3,46,0.0,910.4
21.6,52,0.0,910.7
20.8,56,0.0,910.7
19.6,61,0.0,910.4
18.4,65,0.0,910.1
17.4,69,0.0,909.4
16.7,72,0.0,909.1
14.5,84,0.0,908.4
13.2,91,0.0,908.0
12.4,96,0.0,908.2
12.4,97,0.0,908.9
13.0,94,0.0,909.7
16.2,84,0.0,910.9
18.8,71,0.0,912.6
21.9,57,0.0,913.1
24.0,49,0.0,913.6
25.7,44,0.0,912.8
27.0,38,0.0,912.0
27.6,33,0.0,911.3
25.5,42,0.0,910.6
25.6,40,0.0,910.6
24.4,43,0.0,910.7
22.4,49,0.0,910.9
21.2,58,0.0,910.8
20.3,63,0.0,910.8
16.9,79,0.0,911.4
16.4,81,0.0,911.3
16.1,83,0.0,911.2
15.9,83,0.0,910.7
15.5,86,0.0,910.2
15.3,87,0.0,910.2
13.6,96,0.0,910.4
13.1,98,0.0,909.6
12.6,99,0.0,909.8
12.4,100,0.0,909.9
12.9,97,0.0,910.6
15.2,92,0.0,911.3
16.7,86,0.0,912.3
19.4,74,0.0,913.2
21.1,67,0.0,913.2
22.4,61,0.0,912.5
23.2,58,0.0,911.3
23.9,55,0.0,910.4
24.0,51,0.0,910.3
23.7,52,0.0,910.4
22.8,55,0.0,910.4
20.7,65,0.0,909.8
19.4,71,0.0,909.8
18.5,74,0.0,910.3
18.1,74,0.0,910.8
17.4,76,0.0,911.0
16.7,80,0.0,910.7
15.8,84,0.0,910.5
14.9,88,0.0,910.1
13.9,93,0.0,910.0
13.4,95,0.0,910.4
12.4,99,0.0,909.8
12.0,100,0.0,909.8
11.8,99,0.0,910.3
11.8,99,0.0,910.9
14.9,91,0.0,911.9
18.4,81,0.0,913.6
21.5,69,0.0,914.4
23.6,58,0.0,914.0
25.0,47,0.0,913.4
26.0,42,0.0,912.3
26.5,41,0.0,911.3
28.3,28,0.0,910.2
27.7,26,0.0,910.0
26.5,26,0.0,909.7
23.6,33,0.0,909.8
21.7,40,0.0,909.7
20.6,43,0.0,910.0
21.9,39,0.0,910.0
20.5,44,0.0,910.3
19.8,46,0.0,910.3
18.4,50,0.0,909.9
17.3,53,0.0,909.4
16.0,57,0.0,908.7
13.1,76,0.0,908.2
12.1,80,0.0,907.5
10.7,88,0.0,907.9
9.6,94,0.0,908.4
9.4,95,0.0,909.3
13.9,84,0.0,910.8
20.2,67,0.0,912.8
24.2,49,0.0,913.8
27.4,38,0.0,913.8
29.3,26,0.0,912.7
29.8,24,0.0,911.6
30.1,22,0.0,910.6
30.6,22,0.0,909.8
30.0,23,0.0,909.4
28.7,25,0.0,909.3
25.9,34,0.0,909.1
24.2,39,0.0,908.9
22.2,43,0.0,909.2
22.7,44,0.0,909.7
20.6,51,0.0,910.0
19.7,55,0.0,909.5
19.3,58,0.0,909.4
19.1,57,0.0,908.7
18.6,55,0.0,908.6
16.7,65,0.0,908.3
15.2,72,0.0,907.7
13.7,80,0.0,907.7
12.8,84,0.0,908.0
12.5,86,0.0,908.7
16.3,79,0.0,910.0
21.7,63,0.0,911.7
25.6,48,0.0,912.4
28.3,39,0.0,912.2
30.4,29,0.0,911.6
31.1,24,0.0,910.5
31.7,22,0.0,910.0
31.4,23,0.0,908.3
30.9,24,0.0,908.6
29.8,28,0.0,908.6
27.3,33,0.0,908.5
25.3,38,0.0,908.6
24.1,41,0.0,908.9
20.2,59,0.0,908.7
19.3,62,0.0,908.9
18.3,71,0.0,908.7
17.5,75,0.0,908.8
15.9,83,0.0,907.9
14.6,92,0.0,908.1
15.1,93,0.0,907.9
15.3,93,0.0,908.0
15.6,92,0.0,908.2
15.8,92,0.0,908.8
16.2,92,0.0,909.0
19.1,84,0.0,909.9
21.2,72,0.0,910.6
24.2,61,0.0,912.3
27.0,50,0.0,912.0
29.0,42,0.0,911.2
29.3,39,0.0,909.7
29.4,39,0.0,908.8
31.4,25,0.0,907.7
30.6,24,0.0,908.1
29.2,27,0.0,908.0
26.8,33,0.0,907.5
25.1,38,0.0,907.6
23.4,44,0.0,907.8
21.8,49,0.0,908.4
20.8,51,0.0,908.7
18.4,58,0.0,908.3
16.4,67,0.0,907.8
14.7,77,0.0,907.6
13.9,83,0.0,907.5
12.8,96,0.0,907.5
13.1,95,0.0,907.4
12.8,98,0.0,907.7
12.5,99,0.0,908.1
13.1,98,0.0,908.9
17.8,83,0.0,910.2
21.1,73,0.0,912.0
23.3,61,0.0,912.7
24.6,56,0.0,912.8
25.8,52,0.0,911.9
26.2,49,0.0,910.7
26.3,48,0.0,910.3
23.8,59,0.1,910.4
20.5,72,0.3,910.8
19.8,74,0.1,911.0
18.2,79,0.0,910.5
16.7,83,0.0,910.5
15.7,84,0.0,910.7
15.4,87,0.0,912.3
15.8,85,0.2,912.8
15.3,89,1.7,913.1
14.8,94,3.2,912.7
14.5,96,4.8,912.1
14.5,96,1.2,911.5
14.4,96,1.6,912.4
14.2,96,1.8,912.0
14.1,96,1.4,912.5
14.0,95,0.7,912.8
13.9,95,1.0,913.2
14.1,93,0.4,913.7
13.9,95,3.0,914.8
14.0,95,4.1,915.5
14.1,90,0.4,915.4
14.3,89,0.0,914.4
14.4,88,0.0,913.5
14.4,88,0.3,913.1
14.0,91,0.5,913.2
14.0,91,0.2,913.8
13.8,94,0.6,913.6
13.7,93,0.1,913.6
13.5,94,1.6,913.9
13.3,93,0.6,914.2
13.1,96,3.4,914.4
13.0,95,1.2,914.7
13.1,95,0.3,915.1
13.0,95,1.0,914.8
13.0,94,0.0,914.4
13.0,94,0.0,913.7
12.8,94,0.0,913.6
12.8,92,0.0,913.2
12.8,91,0.0,913.5
12.8,91,0.0,914.1
12.9,90,0.0,914.8
13.2,89,0.0,915.6
13.5,89,0.0,917.0
13.9,89,0.0,917.1
14.5,86,0.0,916.6
15.0,85,0.0,915.5
15.5,84,0.0,915.0
15.9,83,0.0,914.5
16.8,80,0.0,914.8
16.4,83,0.0,914.6
16.0,86,0.0,914.8
15.4,88,0.0,914.7
14.7,89,0.0,914.7
14.1,91,0.0,915.0
14.0,90,0.0,915.3
13.6,90,0.0,915.8
13.2,91,0.0,916.0
13.0,91,0.0,916.4
13.0,90,0.0,916.0
13.0,90,0.0,915.2
13.1,90,0.0,915.1
12.9,91,0.0,914.8
12.9,90,0.0,915.1
12.9,90,0.0,915.4
12.9,92,0.0,915.8
14.5,87,0.0,916.4
16.1,84,0.0,917.2
17.4,81,0.1,917.6
18.5,79,0.1,917.1
18.9,80,0.1,916.5
19.2,81,0.2,916.1
19.7,79,0.1,915.2
19.7,79,0.0,914.7
20.0,76,0.0,914.5
19.7,78,0.0,914.8
18.2,86,0.0,914.4
17.3,90,0.0,914.7
16.5,92,0.0,914.7
15.5,95,0.0,914.3
15.4,95,0.0,914.8
15.2,96,0.0,914.5
14.8,97,0.0,914.1
14.4,98,0.0,913.2
14.1,98,0.0,912.8
13.8,98,0.0,913.2
13.8,98,0.0,912.7
14.1,98,0.0,912.9
14.5,97,0.0,913.2
14.8,97,0.0,913.5
16.5,95,0.0,914.4
17.7,89,0.0,915.1
19.2,83,0.0,915.5
20.7,77,0.0,915.2
21.7,72,0.0,914.3
22.8,68,0.0,913.6
23.3,64,0.0,913.1
24.4,52,0.0,912.5
24.2,54,0.0,912.6
23.4,58,0.0,912.3
22.0,65,0.0,912.4
20.0,73,0.0,912.2
19.1,75,0.0,912.7
18.9,71,0.0,913.3
17.2,79,0.0,913.5
15.5,87,0.0,913.2
13.8,96,0.0,912.6
12.8,99,0.0,912.1
12.2,99,0.0,911.7
12.2,98,0.0,912.3
12.3,96,0.0,912.1
12.4,95,0.0,912.6
12.3,94,0.0,913.3
12.5,94,0.0,913.9
15.6,88,0.0,915.2
18.6,81,0.0,916.9
20.8,74,0.0,917.4
22.7,64,0.0,917.2
24.2,58,0.0,916.3
25.0,54,0.0,915.5
25.5,49,0.0,914.9
25.5,50,0.0,914.2
25.2,49,0.0,914.3
24.2,55,0.0,914.3
22.6,63,0.0,914.0
21.4,66,0.0,914.1
20.1,69,0.0,914.2
19.2,68,0.0,915.4
17.4,77,0.0,915.2
15.7,87,0.0,915.0
15.4,86,0.0,914.3
16.0,83,0.0,914.3
15.3,89,0.0,913.9
15.7,90,0.0,914.3
15.4,90,0.0,914.0
15.0,89,0.0,914.1
14.9,87,0.0,914.7
15.0,87,0.0,915.3
17.2,79,0.0,916.5
19.0,73,0.0,917.2
20.8,69,0.0,917.8
22.8,63,0.0,917.8
24.2,55,0.0,917.0
25.5,50,0.0,916.5
26.0,47,0.0,915.3
26.3,46,0.0,914.9
26.2,45,0.0,914.5
25.3,48,0.0,914.4
23.5,58,0.0,914.2
22.4,63,0.0,914.5
21.3,66,0.0,914.7
20.3,69,0.0,915.1
20.0,70,0.0,915.6
19.2,73,0.0,915.8
18.6,76,0.0,915.7
18.0,78,0.0,915.0
17.5,80,0.0,914.8
17.7,87,0.0,914.4
17.4,88,0.0,914.3
17.2,88,0.0,914.6
17.2,88,0.1,915.2
17.5,86,0.1,915.8
18.6,82,0.0,916.3
20.0,77,0.0,916.9
21.6,71,0.0,917.2
23.1,65,0.0,916.8
23.9,63,0.0,915.7
25.4,60,0.0,915.3
26.3,56,0.0,914.5
27.0,53,0.0,913.8
27.1,53,0.0,913.7
26.4,55,0.0,913.8
24.8,64,0.0,913.5
23.2,69,0.0,913.7
22.0,73,0.0,913.6
21.9,70,0.0,914.7
20.7,76,0.0,914.9
19.8,80,0.0,915.1
18.8,85,0.0,914.7
17.9,90,0.0,913.7
17.3,92,0.0,913.0
17.8,93,0.0,913.0
17.5,93,0.0,913.1
17.1,94,0.0,913.4
16.7,95,0.0,913.9
17.0,95,0.0,914.4
20.0,85,0.0,915.6
21.9,82,0.0,916.8
23.9,74,0.0,917.3
25.5,66,0.0,917.2
26.8,59,0.0,916.4
27.6,55,0.0,915.5
28.3,52,0.0,914.6
29.1,47,0.0,913.8
29.0,47,0.0,913.7
28.4,48,0.0,913.8
26.7,60,0.0,913.5
24.9,64,0.0,913.5
23.4,70,0.0,913.7
23.6,66,0.0,914.2
22.6,70,0.0,914.4
22.0,73,0.0,914.5
21.2,77,0.0,914.5
20.2,82,0.0,913.9
19.2,87,0.0,913.3
19.6,86,0.0,913.0
18.9,89,0.0,912.6
18.3,92,0.0,912.7
17.9,94,0.0,913.2
18.3,93,0.0,913.8
21.3,82,0.0,914.9
24.2,74,0.0,916.0
26.5,64,0.0,916.7
28.2,55,0.0,916.6
29.6,48,0.0,915.9
30.4,44,0.0,915.3
30.9,41,0.0,914.4
31.3,41,0.0,913.1
30.9,41,0.0,912.5
30.1,42,0.0,912.5
28.4,52,0.0,912.5
27.4,54,0.0,912.8
26.4,57,0.0,913.3
25.9,57,0.0,913.8
25.1,60,0.0,914.4
24.3,64,0.0,914.5
23.4,68,0.0,914.6
23.2,68,0.0,914.0
23.0,68,0.1,913.9
21.2,78,0.1,913.3
20.5,83,0.3,913.3
20.2,85,0.0,913.4
19.8,88,0.0,914.1
19.7,89,0.0,914.7
22.0,81,0.0,916.3
23.3,77,0.0,917.8
25.2,69,0.0,918.4
26.6,64,0.0,918.1
27.8,58,0.0,917.8
28.2,57,0.1,916.8
27.9,60,0.1,916.1
27.7,59,0.3,916.0
26.8,65,0.2,915.9
25.9,70,0.5,916.2
24.9,75,0.0,916.1
23.8,80,0.0,916.4
23.2,83,0.0,916.8
22.1,85,0.3,917.6
21.9,85,0.0,918.1
21.3,84,0.0,918.6
20.5,86,0.0,918.2
19.9,87,0.0,918.0
19.4,87,0.0,917.4
18.5,89,0.0,917.0
18.3,89,0.0,916.5
18.0,89,0.0,917.1
17.7,90,0.0,917.7
18.0,89,0.0,918.5
19.3,82,0.0,919.3
20.9,72,0.0,919.9
21.9,68,0.0,920.5
23.2,63,0.0,920.5
24.3,58,0.0,919.9
24.7,56,0.0,919.2
25.0,55,0.0,918.3
26.3,48,0.0,917.9
25.5,51,0.0,917.6
23.6,58,0.0,917.3
21.6,64,0.0,917.5
19.8,69,0.0,917.5
18.6,72,0.0,918.0
17.9,73,0.0,918.9
17.5,74,0.0,919.3
17.2,76,0.0,919.1
16.7,78,0.0,919.1
16.4,78,0.0,918.2
15.9,81,0.0,918.0
15.0,84,0.0,917.7
14.7,85,0.0,917.4
14.2,87,0.0,917.9
14.3,86,0.0,918.2
15.2,82,0.0,919.4
16.6,75,0.0,920.1
18.0,69,0.0,920.5
19.4,66,0.0,920.9
19.7,65,0.0,920.2
21.1,60,0.0,919.8
23.2,52,0.0,919.2
24.1,48,0.0,918.4
25.0,42,0.0,916.9
24.8,41,0.0,916.5
23.9,44,0.0,916.2
22.1,49,0.0,916.3
20.6,55,0.0,916.2
19.6,58,0.0,916.3
18.8,65,0.0,916.9
17.9,73,0.0,917.3
17.1,79,0.0,917.3
16.4,83,0.0,916.9
15.7,86,0.0,915.9
15.1,87,0.0,915.4
14.2,90,0.0,914.8
13.8,91,0.0,914.7
13.4,92,0.0,915.0
13.2,93,0.0,915.8
14.0,92,0.0,916.6
17.1,81,0.0,917.8
19.9,69,0.0,918.3
22.2,57,0.0,918.6
24.1,50,0.0,918.6
25.4,45,0.0,917.8
26.5,42,0.0,916.8
27.1,40,0.0,915.5
27.6,37,0.0,914.8
27.2,37,0.0,914.6
26.3,39,0.0,914.4
24.1,46,0.0,914.5
22.7,51,0.0,914.7
21.8,55,0.0,915.0
21.2,57,0.0,915.5
20.5,59,0.0,915.7
20.0,61,0.0,916.0
19.5,63,0.0,915.4
18.8,66,0.0,914.9
18.0,69,0.0,914.3
16.6,78,0.0,914.6
16.8,74,0.0,914.7
16.2,74,0.0,914.6
15.3,76,0.0,915.4
14.9,82,0.0,915.9
18.1,73,0.0,917.0
20.8,58,0.0,918.1
22.9,52,0.0,918.3
25.0,45,0.0,918.3
26.8,39,0.0,917.5
28.0,35,0.0,916.7
28.5,33,0.0,915.7
28.5,33,0.0,915.1
28.2,34,0.0,915.1
27.3,36,0.0,914.8
25.1,50,0.0,914.9
23.5,49,0.0,914.9
22.5,52,0.0,915.3
21.3,51,0.0,915.6
20.5,54,0.0,915.9
19.0,64,0.0,915.8
17.7,71,0.0,915.1
16.9,72,0.0,914.2
16.9,70,0.0,913.4
